Time,"Cell Type","T3","alpha3","alpha3T3","pressure","vtkGhostType"
8.4114e-07,9,303,1,303,4.0147e+07,0
8.4114e-07,9,303,1,303,4.0133e+07,0
8.4114e-07,9,303,1,303,4.0108e+07,0
8.4114e-07,9,303,1,303,4.0071e+07,0
8.4114e-07,9,303,1,302.99,4.0023e+07,0
8.4114e-07,9,302.99,1,302.99,3.9964e+07,0
8.4114e-07,9,302.99,1,302.99,3.9895e+07,0
8.4114e-07,9,302.98,1,302.98,3.9817e+07,0
8.4114e-07,9,302.97,1,302.97,3.9731e+07,0
8.4114e-07,9,302.97,1,302.97,3.9639e+07,0
8.4114e-07,9,302.96,1,302.96,3.954e+07,0
8.4114e-07,9,302.95,1,302.95,3.9436e+07,0
8.4114e-07,9,302.94,1,302.94,3.9324e+07,0
8.4114e-07,9,302.94,1,302.94,3.9205e+07,0
8.4114e-07,9,302.93,1,302.93,3.9077e+07,0
8.4114e-07,9,302.92,1,302.92,3.8938e+07,0
8.4114e-07,9,302.9,1,302.9,3.8787e+07,0
8.4114e-07,9,302.89,1,302.89,3.8618e+07,0
8.4114e-07,9,302.88,1,302.88,3.8426e+07,0
8.4114e-07,9,302.86,1,302.86,3.8209e+07,0
8.4114e-07,9,302.84,1,302.84,3.7962e+07,0
8.4114e-07,9,302.82,1,302.82,3.7688e+07,0
8.4114e-07,9,302.8,1,302.8,3.7385e+07,0
8.4114e-07,9,302.78,1,302.78,3.7055e+07,0
8.4114e-07,9,302.75,1,302.75,3.6705e+07,0
8.4114e-07,9,302.73,1,302.73,3.6356e+07,0
