Time,"Cell Type","T3","alpha3","alpha3T3","pressure","vtkGhostType"
7.7477e-07,9,301.51,1,301.51,1.9957e+07,0
7.7477e-07,9,301.51,1,301.51,1.9991e+07,0
7.7477e-07,9,301.51,1,301.51,2.0038e+07,0
7.7477e-07,9,301.52,1,301.52,2.0091e+07,0
7.7477e-07,9,301.52,1,301.52,2.0145e+07,0
7.7477e-07,9,301.53,1,301.53,2.0195e+07,0
7.7477e-07,9,301.53,1,301.53,2.0245e+07,0
7.7477e-07,9,301.53,1,301.53,2.0302e+07,0
7.7477e-07,9,301.54,1,301.54,2.0368e+07,0
7.7477e-07,9,301.55,1,301.55,2.0444e+07,0
7.7477e-07,9,301.55,1,301.55,2.0525e+07,0
7.7477e-07,9,301.56,1,301.56,2.061e+07,0
7.7477e-07,9,301.56,1,301.56,2.0698e+07,0
7.7477e-07,9,301.57,1,301.57,2.0794e+07,0
7.7477e-07,9,301.58,1,301.58,2.09e+07,0
7.7477e-07,9,301.59,1,301.59,2.1016e+07,0
7.7477e-07,9,301.6,1,301.6,2.114e+07,0
7.7477e-07,9,301.61,1,301.61,2.1267e+07,0
7.7477e-07,9,301.62,1,301.62,2.1394e+07,0
7.7477e-07,9,301.63,1,301.63,2.1522e+07,0
7.7477e-07,9,301.64,1,301.64,2.1656e+07,0
7.7477e-07,9,301.65,1,301.65,2.1799e+07,0
7.7477e-07,9,301.66,1,301.66,2.1951e+07,0
7.7477e-07,9,301.67,1,301.67,2.211e+07,0
7.7477e-07,9,301.68,1,301.68,2.2272e+07,0
7.7477e-07,9,301.69,1,301.69,2.2436e+07,0
