Time,"Cell Type","T3","alpha3","alpha3T3","pressure","vtkGhostType"
8.3873e-07,9,302.93,1,302.93,3.9202e+07,0
8.3873e-07,9,302.93,1,302.93,3.9191e+07,0
8.3873e-07,9,302.93,1,302.93,3.9172e+07,0
8.3873e-07,9,302.93,1,302.93,3.9144e+07,0
8.3873e-07,9,302.93,1,302.93,3.9105e+07,0
8.3873e-07,9,302.92,1,302.92,3.9057e+07,0
8.3873e-07,9,302.92,1,302.92,3.8999e+07,0
8.3873e-07,9,302.91,1,302.91,3.8931e+07,0
8.3873e-07,9,302.91,1,302.91,3.8854e+07,0
8.3873e-07,9,302.9,1,302.9,3.8768e+07,0
8.3873e-07,9,302.9,1,302.9,3.8673e+07,0
8.3873e-07,9,302.89,1,302.89,3.8569e+07,0
8.3873e-07,9,302.88,1,302.88,3.8451e+07,0
8.3873e-07,9,302.87,1,302.87,3.8316e+07,0
8.3873e-07,9,302.86,1,302.86,3.8157e+07,0
8.3873e-07,9,302.84,1,302.84,3.7972e+07,0
8.3873e-07,9,302.83,1,302.83,3.7759e+07,0
8.3873e-07,9,302.81,1,302.81,3.752e+07,0
8.3873e-07,9,302.79,1,302.79,3.7257e+07,0
8.3873e-07,9,302.77,1,302.77,3.6973e+07,0
8.3873e-07,9,302.75,1,302.75,3.667e+07,0
8.3873e-07,9,302.73,1,302.72,3.6359e+07,0
8.3873e-07,9,302.7,1,302.7,3.6051e+07,0
8.3873e-07,9,302.68,1,302.68,3.5753e+07,0
8.3873e-07,9,302.66,1,302.66,3.5471e+07,0
8.3873e-07,9,302.64,1,302.64,3.5208e+07,0
